,term,cnt
0,middle,1
1,features,1
2,explicitly,1
3,gospels,1
4,loiseleurs,2
5,need,1
6,confession,6
7,late,2
8,brought,1
9,unillustrated,1
10,geneva,39
11,removed,1
12,court,1
13,farel,1
14,scots,1
15,second,1
16,years,1
17,substantially,1
18,american,1
19,project,1
20,distaste,1
21,covenant,1
22,remained,2
23,surprisingly,1
24,revised,1
25,mayflower,1
26,extracts,1
27,greek,3
28,tree,3
29,translation,5
30,robert,1
31,felt,1
32,augustine,1
33,dort,2
34,north,2
35,type,5
36,prominent,1
37,margins,1
38,pilgrims,1
39,complete,1
40,minds,1
41,eventually,2
42,reign,1
43,onwards,1
44,editions,10
45,rochelle,1
46,deriving,1
47,adam,2
48,places,1
49,communion,1
50,known,3
51,unlike,1
52,bullinger,2
53,order,1
54,gilby,2
55,unify,1
56,dealing,1
57,tables,2
58,glosses,1
59,bible,71
60,passage,1
61,woodcut,2
62,continued,1
63,drove,1
64,primary,1
65,serial,1
66,unity,1
67,read,1
68,verse,5
69,motivated,1
70,reader,1
71,significant,2
72,compare,1
73,helvetic,2
74,latin,3
75,century,1
76,large,3
77,genevas,1
78,explanatory,1
79,separatists,1
80,time,4
81,additional,1
82,think,1
83,indices,1
84,calvin,3
85,later,6
86,idea,1
87,allow,1
88,vestments,1
89,westminster,1
90,james,21
91,tyndale,3
92,various,2
93,summarize,1
94,weeks,1
95,bishops,2
96,head,1
97,reads,1
98,beginning,1
99,included,3
100,revelation,3
101,huldrych,1
102,figs,2
103,england,7
104,italicized,1
105,heinrich,2
106,black-letter,1
107,estienne,1
108,smaller-format,1
109,indexes,1
110,oversaw,1
111,presbyterian,2
112,historys,1
113,collectively,1
114,chartered,1
115,francis,1
116,spellings,1
117,synod,1
118,reality,1
119,bullinger-bale,1
120,breeches,5
121,placed,1
122,principle,1
123,words,1
124,numbers,2
125,mcafee,1
126,franciscus,2
127,leadership,1
128,vigorous,1
129,likelihood,1
130,camerarius,1
131,character,1
132,contained,2
133,puritan,3
134,hodge,1
135,early,2
136,effect,1
137,korea,1
138,foxes,1
139,christianity,1
140,naked,1
141,versions,4
142,pilgrim,1
143,replace,1
144,knox,1
145,scholarly,1
146,rendering,1
147,christian,2
148,hierarchy,1
149,beza,2
150,traitorous,1
151,republic,1
152,throne,1
153,inconvenient,1
154,martin,1
155,mass-produced,1
156,contents,1
157,misconception,1
158,scriptures,1
159,responsible,1
160,king,21
161,examination,1
162,william,4
163,widespread,1
164,making,1
165,coverdale,3
166,regularly,1
167,meanings,1
168,leaders,1
169,particular,1
170,tomson,2
171,douay-rheims,1
172,theology,2
173,scholars,2
174,dangerous,1
175,anti-clerical,1
176,wages,1
177,difference,1
178,addition,1
179,rest,1
180,better,1
181,cole,1
182,book,5
183,cost,1
184,solas,1
185,queen,1
186,spelling,2
187,forms,1
188,modern,4
189,controversy,1
190,turretin,1
191,public,1
192,published,1
193,thomas,1
194,history,1
195,charles,1
196,cross-reference,1
197,variation,1
198,famous,2
199,power,1
200,christopher,1
201,giving,1
202,interesting,1
203,initially,1
204,difficult,1
205,typical,1
206,scriptural,1
207,anti-roman,1
208,views,1
209,chapter,6
210,material,1
211,greater,1
212,lack,2
213,showing,1
214,forceful,1
215,testament,10
216,cover,1
217,beard,1
218,annotation,1
219,lowest-paid,1
220,junius,4
221,baptist,2
222,america,1
223,quarto,2
224,church,6
225,likely,1
226,press,1
227,regia,1
228,presided,1
229,south,1
230,called,1
231,historically,1
232,aids,2
233,production,1
234,apparatus,1
235,readers,2
236,miscellaneous,1
237,peter,1
238,knew,1
239,illustrations,3
240,modernised,1
241,acted,1
242,bear,1
243,canons,1
244,so-called,2
245,epistles,1
246,sixteenth,1
247,apocalypticism,1
248,nearly,1
249,folio,2
250,partial,1
251,calvinist,1
252,seditious,1
253,denominations,1
254,came,3
255,translated,4
256,representative,1
257,spiritual,1
258,elizabethan,2
259,versus,2
260,added,2
261,issued,3
262,argument,1
263,wears,1
264,collaboration,1
265,international,1
266,does,1
267,fixed,1
268,changed,1
269,aboard,1
270,shows,1
271,conference,5
272,provided,1
273,state,1
274,differences,2
275,text,1
276,convenient,1
277,issues,1
278,hosted,1
279,image,1
280,ruling,1
281,produced,1
282,zwingli,1
283,eies,1
284,moustache,1
285,originals,1
286,believe,1
287,used,3
288,jewish,1
289,important,1
290,comma,1
291,boyd,1
292,lacked,1
293,passages,3
294,format,1
295,hebrew,3
296,theodore,2
297,great,4
298,mary,1
299,laurence,1
300,republicanism,1
301,questioned,1
302,elizabeth,1
303,huguenots,1
304,seen,1
305,theological,1
306,despite,1
307,worst,1
308,sizes,2
309,unnecessary,1
310,work,1
311,interpretations,2
312,reason,1
313,heidelberg,1
314,presbyterianism,1
315,genevan,1
316,footnotes,1
317,religious,2
318,list,3
319,anglicans,1
320,preceded,1
321,released,1
322,faith,1
323,declaration,1
324,topics,1
325,religion,1
326,affordable,1
327,commentary,2
328,john,5
329,verses,5
330,opposed,1
331,notes,9
332,matthew,2
333,direct,1
334,cleland,1
335,community,1
336,matters,1
337,puritans,3
338,modernized,2
339,disliked,2
340,reformation,2
341,myles,2
342,churches,4
343,daniel,1
344,maps,2
345,popular,3
346,print,1
347,world,2
348,lead,1
349,blood,2
350,area,2
351,whittingham,2
352,leaves,1
353,untrue,1
354,standards,1
355,including,1
356,based,2
357,general,1
358,savoy,1
359,edwards,1
360,clearly,1
361,names,1
362,numerous,2
363,figge,1
364,fled,1
365,opened,1
366,preceding,1
367,reformed,7
368,catechism,1
369,variety,1
370,conceits,1
371,directly,3
372,group,1
373,protestants,1
374,introductions,1
375,restoration,1
376,savoring,1
377,citations,1
378,authorized,4
379,sewed,1
380,institutes,1
381,anglican,3
382,casteth,2
383,catholic,2
384,aprons,1
385,excellence,1
386,lege,1
387,claiming,1
388,hypothetically,1
389,strongly,2
390,translations,6
391,percent,1
392,martyr,1
393,commissioned,2
394,style,2
395,english,14
396,roman,2
397,appeared,2
398,congregationalist,1
399,gothic,1
400,bucer,1
401,study,3
402,field,1
403,goodman,1
404,times,1
405,sheer,1
406,appears,1
407,protestant,2
408,originally,1
409,original,1
410,ruled,1
411,like,2
412,year,1
413,subjects,1
414,change,1
415,reputation,1
416,typethe,1
417,bale,1
418,biblical,1
419,paris,1
420,editio,1
421,figures,1
422,annotations,7
423,hampton,1
424,language,3
425,civil,1
426,correct,1
427,switzerland,1
428,imply,1
429,edition,3
430,presbyterian-calvinist,1
431,wanted,1
432,comprise,1
433,stephanus,1
434,pocketable,1
435,apparently,1
436,labourers,1
437,jonathan,1
438,supervised,1
439,marginal,3
440,similar,2
441,necessarily,1
442,decades,1
443,embraced,1
444,printed,3
445,relevant,1
446,vermigli,1
447,sampson,1
448,martyrs,1
449,regulative,1
450,moon,2
451,followed,2
452,older,1
453,preferred,2
454,elaborate,1
455,scotland,2
456,green,1
457,rheims-douai,1
458,smallest,1
459,pertaining,1
460,tolle,1
461,number,2
462,suggested,1
463,controversies,1
464,continental,1
465,belgic,1
466,forever,1
467,fathers,1
468,octavo,1
469,earlier,4
470,untimely,1
471,council,1
472,genesis,2
473,bezas,1
474,mechanically,1
475,introduction,1
476,bibles,1
477,anthony,1
478,guides,1
479,fellowship,1
480,influence,1
481,todaybut,1
482,afrikaners,1
483,bales,1
484,wasnt,1
485,pro-government,1
486,replacing,1
