,term,cnt
0,features,2
1,particularly,1
2,national,3
3,component,1
4,combining,1
5,diversity,1
6,core,1
7,letters,1
8,special,2
9,especially,1
10,specific,2
11,retrieved,1
12,science,1
13,routinely,1
14,appropriate,1
15,years,1
16,license,1
17,molecular,1
18,analysis,1
19,ebimed,1
20,trials,1
21,recent,2
22,genetics,1
23,formulations,1
24,searched,1
25,extracts,2
26,complex,1
27,selected,1
28,library,2
29,hits,1
30,relatedness,1
31,otate,1
32,extracted,1
33,operators,1
34,display,1
35,editorial,1
36,derivatives,1
37,sciences,1
38,commercial,1
39,return,1
40,information,4
41,type,3
42,filtering,1
43,claims,1
44,op-ed,1
45,existence,1
46,trial,5
47,catalog,1
48,false-negative,1
49,peer-reviewed,1
50,date,2
51,make,1
52,carried,2
53,parameters,2
54,highlighting,1
55,quality,1
56,launched,1
57,entries,1
58,created,1
59,related,5
60,order,1
61,tells,1
62,users,1
63,journal,7
64,chooses,1
65,medicine,2
66,holdings,1
67,nests,1
68,private,2
69,reader,1
70,enhancing,2
71,enables,1
72,large,1
73,etblast,1
74,myocardial,1
75,expression,1
76,additional,1
77,process,2
78,biomedical,2
79,technique,1
80,entering,1
81,linked,1
82,facility,2
83,nlmpubmed,1
84,optimal,1
85,freely,1
86,various,1
87,formats,1
88,thorough,1
89,gopubmed,2
90,mesh,10
91,pmids,1
92,tags,1
93,pmid,4
94,misconduct,1
95,link-out,1
96,expanded,1
97,improved,1
98,assigned,3
99,unique,1
100,abbreviations,1
101,coded,1
102,reviews,1
103,words,1
104,indexing,2
105,search,19
106,pubmeds,1
107,numbers,1
108,platforms,1
109,avoids,1
110,medical,6
111,irctn,1
112,semantic,1
113,searches,7
114,exactly,1
115,judged,1
116,diagnosis,1
117,fraud,1
118,librarians,1
119,allows,1
120,assignment,1
121,reference-to-pubmed,1
122,hosts,1
123,strategies,1
124,makes,1
125,breast,2
126,versions,1
127,collection,1
128,significantly,1
129,described,1
130,contain,1
131,identification,1
132,anne,1
133,tool,1
134,automatic,2
135,tries,1
136,handhelds,1
137,puts,1
138,searching,1
139,entrez,2
140,automatically,6
141,typos,1
142,curated,1
143,particular,1
144,july,1
145,content,1
146,medicus,2
147,focused,1
148,party,1
149,proof,1
150,clinical,6
151,linkout,1
152,ability,1
153,addition,1
154,categories,2
155,examples,2
156,accession,1
157,infarction,1
158,simple,1
159,provides,3
160,knowledge,1
161,identifies,1
162,surgery,1
163,textwords,1
164,generated,1
165,life,1
166,adds,1
167,requiring,1
168,create,1
169,heart,1
170,records,3
171,controlled,2
172,computerized,1
173,devices,1
174,history,1
175,states,1
176,stored,1
177,derived,2
178,additions,1
179,interfaces,1
180,initially,1
181,questions,1
182,logo,1
183,specialists,1
184,retracted,1
185,synonyms,1
186,institutional,1
187,identified,1
188,comprehensive,1
189,health,1
190,one-letter,1
191,opinions,1
192,grouped,1
193,web-based,1
194,called,1
195,word-weighted,1
196,saving,2
197,comment,1
198,clustering,1
199,option,3
200,pubmedmedline,2
201,wide,1
202,formulation,2
203,sensitive,1
204,works,1
205,window,1
206,query,1
207,pico,1
208,includes,1
209,ovid,1
210,include,2
211,ebsco,1
212,identify,1
213,database,3
214,data,4
215,sample,1
216,primarily,2
217,identifiers,2
218,added,1
219,retrieval,2
220,international,1
221,term,2
222,optional,1
223,indexed,6
224,changed,1
225,essentially,1
226,abstracts,1
227,arrowsmith,1
228,columns,1
229,identifier,6
230,abstract,2
231,natural,1
232,text,1
233,updates,1
234,semantics,1
235,subject,4
236,piece,1
237,tools,1
238,e-mail,1
239,local,1
240,medlineranker,1
241,editor,2
242,standard,1
243,largest,1
244,used,1
245,important,2
246,robust,1
247,section,1
248,held,1
249,publishers,1
250,sent,1
251,algorithm,1
252,access,3
253,maintains,1
254,parameter,1
255,alternative,1
256,university,1
257,vendors,1
258,home-,1
259,expertise,1
260,translates,1
261,registries,1
262,books,1
263,pilot,1
264,nursing,2
265,sequence,1
266,interface,2
267,non-commercial,1
268,expertscape,1
269,subheadings,1
270,likewise,1
271,visualization,1
272,limits,1
273,january,1
274,released,1
275,current,1
276,google-like,1
277,quick,1
278,aspects,1
279,suitable,1
280,journals,3
281,topics,2
282,resulting,1
283,instance,6
284,neoplasms,1
285,experience,1
286,february,1
287,papers,3
288,strong,1
289,telegram,1
290,incompetence,1
291,compensating,1
292,marked,1
293,country,1
294,medlars,1
295,ushered,1
296,subsets,1
297,feature,4
298,halitosis,1
299,powerful,1
300,mode,1
301,registration,2
302,free-text,1
303,print,2
304,ontology,1
305,libraries,1
