,term,cnt
0,officially,1
1,compiled,1
2,aramaic,1
3,meterens,1
4,meteren,1
5,folio,2
6,working,1
7,pentateuch,1
8,backer,1
9,translated,1
10,sources,1
11,primarily,1
12,partly,1
13,weyden,1
14,zürich,1
15,ortels,1
16,jonah,1
17,geographer,1
18,english,3
19,father,1
20,nephew,1
21,soter,1
22,marburg,1
23,appeared,1
24,manuscript,1
25,latré,1
26,golden,1
27,instead,1
28,greek,2
29,publication,2
30,cervicornus,1
31,translation,4
32,scholar,1
33,zwingli,1
34,ortelius,1
35,used,2
36,cartographer,1
37,sister-in-law,1
38,william,1
39,tyndales,3
40,possibly,1
41,coverdale,9
42,wycliffes,1
43,leonard,1
44,antwerp,2
45,hebrew,2
46,great,2
47,adriana,1
48,complete,3
49,worked,1
50,keyser,1
51,editions,2
52,long,1
53,place,1
54,approved,1
55,rogers,1
56,married,1
57,edition,2
58,make,1
59,carried,1
60,cologne,1
61,apparently,1
62,biblesluthers,1
63,german,1
64,vulgate,1
65,printer,2
66,bible,15
67,just,1
68,royal,1
69,unpublished,1
70,books,1
71,knowledge,1
72,judaand,1
73,printed,2
74,continued,1
75,modern,1
76,published,4
77,abraham,1
78,taverner,1
79,financed,1
80,zurich,1
81,famous,1
82,swiss-german,1
83,licence,1
84,latin,1
85,involved,1
86,disputed,1
87,john,1
88,later,1
89,remaining,1
90,preparation,1
91,material,1
92,matthew,2
93,testament,7
94,tyndale,1
95,guido,1
96,quarto,1
97,discovery,1
98,identified,1
99,myles,1
100,assumed,1
101,jacobus,2
102,england,1
103,froschover,1
104,legend,1
105,bibles,1
106,humanist,1
107,reprinted,1
108,merten,1
109,apocrypha,1
110,caxton,1
111,intermediate,1
112,including,1
113,based,1
