,term,cnt
0,secured,1
1,popularity,1
2,lectionary,1
3,readings,1
4,jerusalem,2
5,confraternity,2
6,preface,1
7,divino,2
8,placed,1
9,williams,1
10,translated,1
11,avoids,1
12,knoxs,3
13,idiomatic,1
14,bernard,1
15,primarily,1
16,rowan,1
17,requested,1
18,following,1
19,brought,1
20,republication,1
21,early,1
22,anglican,1
23,catholic,8
24,closer,1
25,templegate,1
26,second,1
27,isbn,1
28,translations,1
29,footnote,1
30,style,1
31,versions,1
32,english,3
33,certainly,1
34,american,2
35,replace,1
36,knox,6
37,intended,1
38,appeared,1
39,text,2
40,study,1
41,news,1
42,douay,1
43,commented,1
44,revised,4
45,ronald,3
46,greek,3
47,doubtful,1
48,translation,7
49,priest,1
50,wales,1
51,produced,1
52,todays,1
53,flavour,1
54,rights,1
55,standard,3
56,originals,1
57,fresh,1
58,used,2
59,writer,1
60,facsimile,1
61,hierarchies,1
62,exceptional,1
63,passages,2
64,leather-bound,1
65,dedication,1
66,hebrew,3
67,language,1
68,publishers,1
69,options,1
70,editions,1
71,douay-rheims,1
72,approved,1
73,phrase,1
74,languages,1
75,deserves,1
76,edition,7
77,scholarship,1
78,known,1
79,mass,1
80,contemporary,1
81,vulgate,4
82,volume,1
83,conventional,1
84,noted,1
85,bible,17
86,books,1
87,release,1
88,work,1
89,archbishop,2
90,archdiocese,1
91,successfully,1
92,published,3
93,griffin,1
94,promoted,1
95,brilliantly,1
96,manuscripts,1
97,undertake,1
98,authorities,1
99,baronius,2
100,latin,4
101,deuterocanonical,1
102,holy,1
103,literary,1
104,alongside,1
105,later,1
106,interpretation,1
107,texts,1
108,scriptural,1
109,afflante,2
110,rheims,1
111,light,2
112,idiosyncratic,1
113,testament,3
114,achievement,1
115,westminster,2
116,remains,1
117,good,1
118,monsignor,2
119,gives,1
120,church,1
121,volumes,1
122,press,2
123,spiritu,2
124,october,1
125,commonly,1
126,turn,1
127,england,1
128,renderings,1
129,bibles,1
130,encyclical,1
131,theologian,1
132,crime,1
133,canterbury,1
134,waned,1
135,ignatius,1
136,vernacular,1
137,freer,1
138,septuagint,1
139,based,3
