,term,cnt
0,balanced,1
1,report,2
2,bank,1
3,method,3
4,open,1
5,fall,2
6,jurisdiction,1
7,social,1
8,companys,4
9,closest,2
10,principle,1
11,forensic,1
12,calendar,4
13,close,1
14,march,1
15,cash-flow,1
16,code,1
17,following,3
18,prepared,2
19,account,1
20,activities,1
21,international,3
22,reconciliation,1
23,august,9
24,month,8
25,point,2
26,fiscal,14
27,constant,2
28,consists,1
29,transactions,1
30,years,4
31,historical,2
32,purchasing,2
33,balance,2
34,instead,3
35,reach,2
36,assets,1
37,debits,1
38,reporting,2
39,entity,4
40,accounting,16
41,september,2
42,goodwill,1
43,tools,1
44,company,1
45,selected,2
46,leap,2
47,generally-accepted,2
48,inventory,1
49,sold,1
50,year,24
51,companies,1
52,common,1
53,matching,1
54,firms,1
55,currently,2
56,used,2
57,sunday,1
58,example,5
59,annual,1
60,organizations,1
61,resets,2
62,methods,1
63,cash,1
64,going,1
65,profit,1
66,closed,2
67,equity,2
68,week,3
69,trial,1
70,credits,1
71,date,6
72,december,1
73,accounts,1
74,income,1
75,carried,1
76,economic,1
77,concern,1
78,fifo,1
79,positive,1
80,revenue,3
81,falls,1
82,goods,1
83,seven,1
84,cost,4
85,books,2
86,fair,1
87,accrual,1
88,journal,1
89,cleared,1
90,according,1
91,bookkeeping,1
92,counting,1
93,value,1
94,regulation,1
95,end-of-year,1
96,differs,1
97,classifying,1
98,business,1
99,january,1
100,materiality,1
101,history,1
102,reference,1
103,accountant,1
104,states,1
105,recognition,1
106,power,2
107,regular,1
108,amortization,1
109,proper,1
110,governmental,1
111,ledger,1
112,summarising,1
113,accountants,1
114,double-entry,1
115,convergence,1
116,accepted,1
117,financial,10
118,pacioli,1
119,generally,2
120,april,1
121,discussion,1
122,permitted,1
123,internal,2
124,notes,1
125,case,3
126,months,1
127,allow,1
128,saturday,4
129,luca,1
130,desire,1
131,sheet,1
132,management,4
133,weeks,5
134,final,1
135,united,1
136,positions,1
137,earlier,2
138,beginning,1
139,statements,2
140,balances,1
141,fund,1
142,unit,1
143,sarbanesoxley,1
144,easily,1
145,days,6
146,period,12
147,auditing,3
148,lifo,1
149,principles,3
150,follow,2
151,recording,1
152,ending,2
153,periods,1
154,standards,4
155,research,1
156,general,1
157,expenses,1
158,defined,2
159,liabilities,1
