,term,cnt
0,endings,1
1,spirant,2
2,pronoun,2
3,monolithic,1
4,istvaeones,1
5,live,1
6,closely,1
7,words,1
8,saxon,3
9,proto-language,1
10,linguist,2
11,anglo-frisian,3
12,group,3
13,following,2
14,thought,1
15,reflexive,2
16,schleicher,1
17,special,1
18,august,1
19,philologist,1
20,postulated,1
21,areal,1
22,maurer,1
23,nouns,1
24,plural,4
25,english,3
26,northern,1
27,persisted,1
28,reduction,1
29,changes,2
30,dialects,1
31,relative,1
32,friedrich,1
33,a-stem,1
34,named,1
35,tree,1
36,alemanen,1
37,evidence,1
38,common,1
39,north,2
40,groupings,1
41,development,2
42,grouping,2
43,irminonic,1
44,possibly,1
45,habjan,1
46,distinct,1
47,existence,1
48,diagrams,1
49,innovations,1
50,ingaevones,1
51,kept,1
52,languages,3
53,verbal,1
54,alternative,1
55,coast,1
56,known,1
57,lost,1
58,related,2
59,verbs,3
60,weak,3
61,relic,2
62,characteristics,1
63,german,3
64,hugjan,1
65,underwent,2
66,independent,1
67,forms,1
68,work,1
69,munþ,1
70,consisting,1
71,compare,1
72,nasal,2
73,mouth,1
74,monophthongization,1
75,germanic,3
76,linguistic,1
77,-ō--ōja-,1
78,split,1
79,borrowing,1
80,strict,1
81,represent,1
82,think,1
83,ingvaeonic,5
84,high,1
85,later,1
86,verb,1
87,proto-tribe,1
88,generally,1
89,istvaeonic,1
90,near-full,1
91,cultural,1
92,west,2
93,instances,1
94,undergo,1
95,loss,1
96,ˌɪŋviːˈɒnɪk,1
97,regained,1
98,class,4
99,assumed,1
100,proposed,1
101,observed,1
102,popular,1
103,unison,1
104,-century,1
105,sagjan,1
106,dutch,2
107,afrikaans,1
108,converted,1
109,-ei-,1
110,libjan,1
111,frisian,2
112,ending,3
113,nordgermanen,1
114,irminones,1
115,monophthongisation,1
116,descendants,1
117,including,2
118,comprising,1
119,so-called,1
120,form,1
