,term,cnt
0,manasseh,4
1,monastery,1
2,having,2
3,commandments,3
4,pseudepigrapha,2
5,chosen,1
6,ethical,1
7,method,1
8,error,2
9,consistent,1
10,respect,1
11,exist,1
12,sukkôth,1
13,gospels,6
14,biblía,2
15,dates,3
16,need,1
17,songs,3
18,solomon,6
19,ways,1
20,earliest,3
21,ancient,9
22,emphasizing,1
23,dead,1
24,babylonians,1
25,little,3
26,favour,1
27,late,7
28,account,6
29,apostolic,2
30,devarim,1
31,thought,3
32,letters,1
33,movement,1
34,genres,1
35,center,1
36,prophecy,2
37,ethiopic,4
38,βύβλος,1
39,self-interest,1
40,spinoza,1
41,explained,1
42,beings,1
43,special,2
44,especially,2
45,esther,9
46,poverty,1
47,sends,1
48,עבדיה,1
49,science,1
50,arguing,1
51,bizzell,2
52,beresheeth,1
53,significance,1
54,zephaniah,3
55,creed,1
56,lutheran,1
57,aquinas,1
58,parallel,2
59,dialogue,1
60,unified,1
61,second,11
62,corrupted,1
63,wanderings,2
64,years,3
65,talmud,1
66,philemon,1
67,slavery,1
68,jonah,4
69,france,2
70,sodom,1
71,analysis,1
72,american,2
73,patriology,1
74,father,1
75,councils,1
76,letter,5
77,claim,1
78,תהלים,2
79,view,6
80,recent,1
81,covenant,3
82,manuscript,1
83,philosopher,1
84,דברים,1
85,varies,2
86,leads,2
87,distinguisahle,1
88,continues,1
89,considered,7
90,sub-groups,1
91,scroll,2
92,instead,2
93,parting,1
94,presented,2
95,revised,2
96,entered,1
97,pardes,1
98,greek,27
99,collation,1
100,jehovahs,1
101,conflict,1
102,vaticanus,1
103,translation,10
104,targums,1
105,khagay,1
106,scrolls,2
107,alter,1
108,misrepresented,1
109,library,3
110,true,2
111,augustine,1
112,referring,1
113,brings,1
114,survived,1
115,situated,1
116,ultimately,1
117,infallible,2
118,sales,1
119,הימים,1
120,gods,2
121,designated,1
122,humans,2
123,hagiographical,1
124,house,1
125,appear,1
126,leaf,1
127,hobbes,1
128,deviation,1
129,example,2
130,fight,1
131,commission,1
132,malnazar,1
133,context,2
134,foster,1
135,starting,1
136,יונה,1
137,type,1
138,information,3
139,hippo,1
140,service,1
141,desert,2
142,prominent,1
143,עמוס,1
144,הששירים,1
145,face,1
146,equally,1
147,judaism,3
148,inspired,5
149,complete,4
150,luther,2
151,portion,1
152,fuelled,2
153,commanded,1
154,eventually,1
155,previously,1
156,bulk,1
157,editions,3
158,iyyôbh,1
159,practices,1
160,איכה,1
161,adam,1
162,date,2
163,recognize,2
164,monasteries,2
165,places,1
166,shortly,2
167,beta,1
168,inerrant,2
169,walk,1
170,debate,1
171,make,2
172,plus,1
173,known,13
174,reflect,1
175,scripture,6
176,fleeing,1
177,related,2
178,occupy,1
179,longer,2
180,historic,1
181,order,5
182,small,1
183,division,4
184,family,1
185,characteristics,1
186,hoshea,1
187,tells,1
188,apion,1
189,evolved,1
190,bible,92
191,continued,2
192,emphasize,1
193,זכריה,1
194,chartres,1
195,sacra,1
196,organizes,1
197,mass-printed,1
198,divine,3
199,assyrian,1
200,primary,1
201,spanish,1
202,vayikra,1
203,preserved,1
204,neviim,7
205,abraham,3
206,main,2
207,believed,2
208,targum,1
209,shape,1
210,diverse,1
211,savagery,1
212,isaiah,4
213,paper,2
214,unclear,1
215,louis,1
216,hammurabi,1
217,catholicism,1
218,stress,1
219,read,2
220,verse,1
221,lincoln,1
222,significant,2
223,unfolding,1
224,literalism,1
225,anabaptist,1
226,corinthians,2
227,help,1
228,latin,19
229,century,22
230,subgroups,1
231,copy,5
232,claimed,1
233,exile,1
234,βιβλία,3
235,passed,1
236,recognizes,3
237,time,8
238,letter-text,1
239,additional,1
240,universal,1
241,accepted,5
242,tribes,1
243,holy,9
244,ascribed,2
245,newer,1
246,prophet,2
247,suggest,1
248,eritrean,1
249,later,6
250,masoretic,11
251,remaining,3
252,texts,16
253,source,6
254,nations,1
255,process,1
256,writings,10
257,completed,1
258,righteousness,1
259,nəḇîîm,1
260,armenian,2
261,divides,1
262,ideological,1
263,transmission,1
264,idea,2
265,ends,2
266,leningrad,1
267,light,1
268,ishmael,1
269,apocalypse,5
270,koine,5
271,case,1
272,borders,1
273,constantine,1
274,james,3
275,attests,1
276,diverging,1
277,threefold,1
278,text-type,3
279,catholics,8
280,authoritative,4
281,isaac,1
282,various,4
283,βιβλίον,2
284,maximalism,1
285,post-exilic,1
286,influences,1
287,dating,3
288,patriarchs,3
289,traditional,2
290,agía,1
291,beginning,2
292,sections,3
293,correction,1
294,revelation,5
295,form,6
296,temple,1
297,included,6
298,mistakes,1
299,david,3
300,rūth,1
301,depending,1
302,gradually,1
303,assumed,1
304,observed,1
305,luke,1
306,obadiah,3
307,אסתר,1
308,autographs,1
309,intention,1
310,separate,2
311,phoenician,1
312,parchment,1
313,vatican,1
314,canaan,3
315,βασιλειῶν,1
316,notable,1
317,oracles,1
318,romans,1
319,apologetics,1
320,represents,1
321,city,1
322,opposite,1
323,consider,4
324,encouraging,1
325,attitudes,1
326,muhammad,2
327,mainstream,2
328,witness,1
329,presupposes,1
330,דניאל,1
331,singular,3
332,degree,1
333,בראשית,1
334,deutero,1
335,ending,1
336,subsequent,1
337,collectively,2
338,total,1
339,apocrypha,6
340,children,6
341,levels,1
342,port,1
343,ágia,1
344,communities,2
345,taryag,1
346,sister,1
347,expanded,1
348,apart,2
349,assigned,1
350,possess,1
351,israel,11
352,christ,3
353,determine,1
354,baruch,11
355,synod,1
356,feminine,1
357,aramaic,7
358,individual,1
359,epistle,23
360,diminutive,1
361,דברי,1
362,oath,1
363,regard,1
364,meqabyan,1
365,ethnic,1
366,quranic,1
367,relatively,2
368,played,1
369,איוב,2
370,yoel,1
371,role,1
372,philippians,1
373,words,3
374,illustrated,1
375,παραλειπομένωνthings,1
376,outright,1
377,conflicts,2
378,numbers,1
379,wealthy,1
380,farther,1
381,γραφή,1
382,tehillim,1
383,schism,1
384,remove,1
385,tradition,13
386,leave,2
387,hindsight,1
388,attempted,1
389,considerably,1
390,divrei,1
391,contained,2
392,jephthahs,1
393,two-column,1
394,early,11
395,נחום,1
396,appointed,1
397,pastoral,1
398,subsequently,3
399,alexandrian,1
400,christianity,8
401,generations,1
402,patron,1
403,leviticus,1
404,leading,1
405,factual,1
406,word,7
407,batra,1
408,paul,1
409,synods,2
410,collections,2
411,historical,8
412,methodist,1
413,confuse,1
414,criticism,7
415,versions,3
416,necessitated,1
417,kəṯûḇîm,1
418,hashshīrīm,1
419,ephesians,1
420,collection,7
421,stood,1
422,cloister,1
423,bava,1
424,consensus,2
425,amos,4
426,scholarly,1
427,spoken,1
428,noah,1
429,contains,3
430,aristeas,1
431,christian,24
432,rastafaris,1
433,swallowed,1
434,amiatinus,1
435,contain,2
436,struggles,1
437,problem,1
438,ecumenism,1
439,rooms,1
440,share,1
441,scholar,1
442,meaning,2
443,talmudic,1
444,maciejowski,2
445,martin,1
446,incorporated,1
447,peshitta,3
448,contents,2
449,hakkodesh,1
450,evidence,4
451,fish,1
452,ages,1
453,today,3
454,investigation,1
455,scriptures,10
456,laments,1
457,illuminator,1
458,means,1
459,ordinary,1
460,kings,7
461,maintained,1
462,development,2
463,rule,1
464,king,4
465,profoundly,1
466,develop,1
467,accept,4
468,malachi,3
469,ezrā,1
470,organizations,1
471,destruction,1
472,aspect,1
473,parables,1
474,vernaculars,1
475,laws,1
476,protect,1
477,israelites,2
478,specifically,1
479,ezekiel,3
480,antiquity,3
481,allegedly,1
482,jews,3
483,closed,1
484,ἅγια,1
485,megillot,5
486,determined,1
487,particular,2
488,single,2
489,exposed,1
490,hellenistic,1
491,חבקוק,1
492,dānîēl,1
493,content,1
494,tiberian,1
495,official,1
496,first-hand,1
497,rise,1
498,douay-rheims,1
499,hamesh,3
500,theology,1
501,estimated,2
502,scholars,8
503,languages,7
504,completely,1
505,western,5
506,centuries,2
507,normal,1
508,conquest,4
509,pseudepigraphical,4
510,revealed,1
511,product,1
512,constituting,1
513,tobit,2
514,speakers,1
515,refer,1
516,abject,1
517,harmony,1
518,marginalia,1
519,antilegomena,1
520,addition,7
521,hundreds,1
522,categories,1
523,usually,1
524,major,3
525,examples,1
526,theodotions,2
527,habakkuk,3
528,עזרא,1
529,contemporary,1
530,vulgate,8
531,provides,1
532,hold,1
533,parts,2
534,book,38
535,heretical,1
536,prophetical,1
537,במדבר,1
538,havakuk,1
539,mount,2
540,presents,1
541,spelling,1
542,lived,1
543,operate,1
544,modern,3
545,controversy,1
546,sola,1
547,release,1
548,textual,4
549,ovadyah,1
550,rejected,1
551,life,2
552,jerome,3
553,oriental,1
554,first-century,1
555,oldest,5
556,published,1
557,scientific,1
558,theodicy,1
559,regarded,2
560,clearer,1
561,inauguration,1
562,thomas,1
563,adventist,1
564,history,11
565,reasons,1
566,best-selling,1
567,cited,1
568,קהלת,1
569,manuscripts,10
570,states,2
571,azarias,1
572,belonging,1
573,movable,1
574,derived,3
575,shaped,1
576,quran,1
577,additions,3
578,spoke,1
579,crusades,1
580,areas,1
581,crucial,1
582,giving,1
583,canon,32
584,codex,6
585,verdict,1
586,gebal,1
587,immediately,1
588,translating,2
589,authentic,1
590,questions,3
591,combined,1
592,enabled,1
593,testamentum,1
594,archaeological,1
595,difficult,1
596,deuteronomy,1
597,rabbi,1
598,exodus,2
599,esdras,14
600,aleppo,3
601,interpretation,1
602,rubricator,1
603,broken,1
604,biblia,7
605,qumran,1
606,scriptural,1
607,liturgically,1
608,chapter,6
609,lamentations,5
610,material,1
611,views,1
612,narrative,2
613,authority,4
614,produce,1
615,providing,1
616,existed,1
617,testament,47
618,reduced,1
619,cover,1
620,schools,1
621,baptist,1
622,basis,5
623,appendix,3
624,fuel,1
625,church,17
626,ethiopian,5
627,scribe,1
628,final,2
629,professor,3
630,likely,1
631,press,1
632,islamic,2
633,oral,4
634,distorted,1
635,grouped,2
636,written,13
637,maximalist,1
638,proposed,1
639,possession,1
640,truth,1
641,called,10
642,historically,1
643,present,1
644,semitic,1
645,מלאכי,1
646,redaction,1
647,production,1
648,somewhat,1
649,stated,1
650,נביאים,3
651,infallibility,1
652,canonthe,1
653,follow,1
654,vienna,1
655,struggle,1
656,distinctiveness,1
657,instruction,1
658,wien,1
659,land,8
660,riches,4
661,birth,1
662,christians,8
663,mainly,3
664,wide,1
665,support,1
666,assertion,1
667,illustrations,1
668,peter,3
669,כתובים,1
670,works,14
671,human,4
672,effectively,1
673,glasgow,2
674,window,1
675,canons,6
676,critical,2
677,kitvei,1
678,defined,1
679,yields,1
680,care,1
681,prophets,14
