,term,cnt
0,distance,2
1,well-known,1
2,exist,1
3,basin,1
4,talib,1
5,shaft,2
6,ancient,20
7,carry,2
8,thought,1
9,time-consuming,1
10,participants,1
11,movement,1
12,center,13
13,routes,2
14,patriarchate,1
15,musesthe,1
16,reached,2
17,parallel,1
18,undertaken,1
19,second,6
20,gaber,6
21,besieged,1
22,declined,1
23,charge,2
24,plundered,2
25,remained,3
26,statues,1
27,team,1
28,rail,2
29,complex,1
30,serves,1
31,situated,1
32,survived,1
33,wealth,1
34,tourist,2
35,cemeteryand,1
36,expatriates,1
37,ballet,1
38,newly,1
39,information,1
40,beach,1
41,lines,1
42,baucalis,1
43,worked,1
44,eskendereya,1
45,roads,1
46,onwards,1
47,valley,1
48,kosseir,1
49,stands,1
50,faculty,2
51,small,1
52,commemorate,1
53,elevation,1
54,cavafy,1
55,continued,2
56,main,8
57,carved,1
58,chapel,2
59,rose,3
60,network,2
61,dormition,2
62,century,11
63,chalcedon,1
64,mosque,14
65,sporting,6
66,departure,2
67,completed,2
68,armenian,3
69,months,2
70,marshland,1
71,catholics,1
72,beginning,1
73,site,7
74,depending,1
75,imports,2
76,polo,1
77,ethnicities,1
78,matrouh,1
79,nicholas,1
80,serapeum,4
81,opposite,1
82,extending,1
83,segment,1
84,catherine,3
85,higher,3
86,bearing,1
87,israel,1
88,future,6
89,clubs,1
90,gradual,1
91,hosting,1
92,continent,2
93,played,1
94,tower,3
95,ⲁⲗⲉⲝⲁⲛⲇⲣⲓⲁ,1
96,diameter,1
97,arab,8
98,diocletian,1
99,march,1
100,melkite,1
101,negative,1
102,early,3
103,lively,1
104,profited,1
105,enacted,1
106,alexandrian,2
107,leading,3
108,reasonably,1
109,northern,1
110,collection,1
111,contains,1
112,immaculate,1
113,northeast,3
114,reach,1
115,nile,2
116,participated,1
117,contain,1
118,agriculture,1
119,tameer,1
120,surfing,1
121,share,1
122,ages,1
123,canals,1
124,ptolemaic,3
125,making,2
126,closed,1
127,köppen,1
128,antiquities,1
129,hellenistic,5
130,july,4
131,north-east,1
132,path,1
133,indian,1
134,completely,1
135,girard,1
136,column,1
137,al-tin,2
138,occupied,1
139,expedition,5
140,gnosticism,1
141,major,5
142,subterranean,1
143,sack,1
144,operate,1
145,modern,10
146,intersected,1
147,diverged,1
148,heart,1
149,timonium,2
150,charles,1
151,manuscripts,1
152,saaa,1
153,palaces,2
154,christopher,1
155,initially,1
156,finished,1
157,introduced,1
158,transported,1
159,weathered,1
160,romano-egyptian,1
161,schools,12
162,church,36
163,wars,4
164,el-horreya,1
165,islamic,1
166,attempt,1
167,written,2
168,called,5
169,established,3
170,london,1
171,neighborhood,2
172,mainly,3
173,peter,2
174,italian,2
175,wonders,3
176,arabs,1
177,faculties,1
178,converging,1
179,primarily,1
180,el-mursi,1
181,following,4
182,inner,3
183,memorial,1
184,eunostos,1
185,ˌælɪɡˈzændrɪə,1
186,airport,3
187,presence,1
188,acropolisa,1
189,multi-level,1
