,term,cnt
0,kermadec,1
1,margin,2
2,articles,3
3,pelso,1
4,juan,2
5,subducting,1
6,gonâve,1
7,magmatism,1
8,antarctic,1
9,arabian,1
10,maoke,1
11,formed,2
12,solomon,1
13,explorer,1
14,lhasa,1
15,ancient,1
16,iberian,1
17,galapagos,2
18,geodynamics,1
19,late,1
20,sunda,1
21,citations,2
22,phoenix,1
23,early,1
24,falklands,1
25,andes,1
26,metamorphic,2
27,caribbean,1
28,drift,1
29,beneath,1
30,balmoral,1
31,sandwich,1
32,stubs,2
33,fernández,1
34,mariana,1
35,historical,1
36,american,3
37,charcot,1
38,rocks,2
39,rivera,1
40,okinawa,1
41,natural,2
42,yangtze,1
43,farallon,2
44,caused,1
45,ryoke,1
46,replaced,1
47,futuna,1
48,mobile,1
49,kula,2
50,subducted-related,1
51,plates,3
52,halmahera,1
53,plate,11
54,reef,2
55,hebrides,1
56,eurasian,1
57,nazca,1
58,north,5
59,change,1
60,stub,1
61,cretaceous,1
62,somali,1
63,anatolian,1
64,african,1
65,section,1
66,abunkuma,1
67,geology,1
68,pacific,2
69,july,1
70,japan,4
71,zone,1
72,place,1
73,kerguelen,1
74,north-western,1
75,completely,1
76,western,2
77,indian,1
78,tisza,1
79,subducted,3
80,easter,1
81,seychelles,1
82,aegean,1
83,motion,1
84,molucca,1
85,took,1
86,izanagi,4
87,mass,1
88,sangihe,1
89,scotia,1
90,banda,1
91,in-text,2
92,south-west,1
93,indo-australian,1
94,belt,3
95,gorda,1
96,caroline,1
97,lacking,2
98,amurian,1
99,okhotsk,2
100,woodlark,1
101,tectonic,4
102,direction,1
103,intermontane,1
104,conway,1
105,greenland,1
106,insular,1
107,list,1
108,timor,1
109,history,2
110,drifting,1
111,cenomanian,1
112,nubian,1
113,shetland,1
114,malvinas,1
115,adriatic,1
116,capricorn,1
117,tonga,1
118,northward,1
119,baltic,1
120,began,1
121,tectonics,2
122,birds,1
123,cimmeria,1
124,bellingshausen,1
125,manus,1
126,madagascar,1
127,occurred,1
128,burma,1
129,outer,1
130,niuafoou,1
131,marked,1
132,panama,1
133,eastern,1
134,head,1
135,palaeogeography,1
136,near,1
137,iranian,1
138,philippine,2
139,fuca,1
140,cocos,1
141,australian,1
142,registration,1
143,south,3
144,sanbagawa,1
145,campanian,1
146,approximately,1
147,abukuma,1
148,north-west,1
149,rapid,1
150,land,1
151,bismarck,2
152,asia,1
