,term,cnt
0,summer,1
1,buildings,1
2,having,1
3,knowing,1
4,polin,1
5,circumnavigation,1
6,venizelos,2
7,short-lived,1
8,bravery,1
9,entitled,1
10,remain,1
11,extremely,1
12,gennadius,1
13,prices,1
14,much-weakened,1
15,platonic,1
16,sappers,1
17,urban,1
18,westthe,1
19,renowned,1
20,songs,1
21,émigrés,1
22,disintegrated,1
23,volumes,1
24,expecting,1
25,ancient,2
26,length,1
27,serbian,2
28,midday,1
29,little,1
30,trebizond,3
31,fended,1
32,implement,2
33,late,3
34,wall,1
35,building,1
36,brought,3
37,thought,2
38,meantime,1
39,constantly,1
40,defeated,2
41,center,1
42,prophecy,1
43,nicaeans,1
44,founder,1
45,removed,1
46,blow,1
47,halil,2
48,nikon,1
49,cavalry,1
50,especially,2
51,court,1
52,fifth-century,1
53,admonished,1
54,increasing,1
55,miners,1
56,heirs,1
57,remembered,1
58,floated,1
59,second,3
60,failed,1
61,pose,1
62,years,4
63,besieged,1
64,greeks,3
65,jumping,1
66,france,1
67,father,1
68,sultan,6
69,claim,2
70,view,1
71,recent,3
72,prove,1
73,guard,2
74,charge,1
75,turkey,2
76,remained,2
77,monday,1
78,considered,3
79,adrianople,1
80,ottoman,33
81,columbuss,1
82,presented,1
83,revised,1
84,princes,2
85,entered,3
86,greek,11
87,population,2
88,well-trained,1
89,governor,2
90,conflict,3
91,elder,1
92,populace,1
93,true,3
94,survived,2
95,rights,1
96,philadelphia,1
97,forced,1
98,approach,1
99,north,2
100,fronted,1
101,house,1
102,collapsed,2
103,twice,1
104,subordinates,1
105,rulers,1
106,appear,1
107,russia,1
108,muslim,1
109,baltoghlu,2
110,floating,1
111,cause,1
112,counter-attack,1
113,construction,1
114,return,2
115,newly,1
116,services,2
117,topkapı,1
118,cast,1
119,propaganda,1
120,lines,1
121,murad,1
122,economy,1
123,fueling,1
124,service,1
125,silvius,2
126,jack,1
127,face,1
128,claims,2
129,inspired,1
130,latent,1
131,save,1
132,constantinople,51
133,propelled,1
134,commanded,3
135,chios,3
136,eventually,4
137,existence,1
138,nominal,1
139,bulk,1
140,previously,1
141,practices,2
142,peace,2
143,recognize,1
144,intermediaries,2
145,date,1
146,istanbul,3
147,shortly,4
148,prolonged,1
149,coast,1
150,incapableand,1
151,archival,2
152,easter,1
153,pushed,1
154,recruited,1
155,carried,2
156,known,1
157,fleet,8
158,city-states,1
159,make,1
160,lost,1
161,supplies,1
162,related,1
163,took,2
164,longer,1
165,small,5
166,slave,1
167,german,3
168,square,2
169,theophilos,1
170,points,1
171,longo,1
172,instrumental,1
173,wachtel,1
174,bitterly,1
175,fairly,1
176,continued,2
177,origin,3
178,hope,2
179,intricate,1
180,simply,1
181,eleftherios,1
182,divine,2
183,contemporaneous,1
184,pressed,1
185,successfully,1
186,breached,1
187,fresh,1
188,latins,3
189,spanish,1
190,reconquered,1
191,main,3
192,castilehe,1
193,preserved,1
194,tursun,1
195,believed,3
196,shape,1
197,assistance,1
198,decline,3
199,provisions,1
200,started,2
201,vizier,1
202,fanned,1
203,significant,1
204,army,10
205,halōsis,1
206,crusade,6
207,regular,2
208,phanar,1
209,historian,1
210,help,4
211,latin,4
212,elite,2
213,fortified,1
214,vessels,1
215,century,6
216,deserted,1
217,desecrated,1
218,brothers,3
219,distributed,1
220,exile,1
221,claimed,1
222,seattle,1
223,time,5
224,aftermath,1
225,combatants,1
226,defending,2
227,holy,3
228,sacking,1
229,suggest,2
230,later,3
231,declaring,1
232,remaining,2
233,rumelı,1
234,famously,1
235,galata,3
236,concerning,1
237,brdo,1
238,completed,1
239,mosque,1
240,nations,1
241,texts,1
242,logs,2
243,europeans,2
244,clashed,1
245,surrounding,1
246,entering,3
247,idea,2
248,isidore,1
249,grant,1
250,retreating,1
251,case,1
252,months,1
253,allow,1
254,union,5
255,constantine,14
256,dušan,1
257,negotiate,1
258,gutters,1
259,survival,1
260,artillery,1
261,james,1
262,weeks,2
263,glance,1
264,enmity,1
265,head,1
266,ottomans,13
267,communication,1
268,beginning,1
269,palaiologos,3
270,thorough,1
271,nicolle,1
272,david,1
273,heir,1
274,sons,1
275,estimates,2
276,politician,1
277,included,1
278,officers,1
279,disapproved,1
280,expectations,1
281,assault,3
282,القسطنطينية,1
283,prusa,1
284,serbians,1
285,legitimate,1
286,seventh,1
287,besiege,1
288,nicholas,2
289,unable,1
290,continuing,1
291,represented,1
292,secure,1
293,city,37
294,bashi-bazouks,1
295,proved,1
296,ivan,1
297,consider,1
298,historians,2
299,muharem,1
300,extending,1
301,literally,1
302,baltoghlus,2
303,legends,1
304,imminent,1
305,anti-unionist,1
306,subsequent,2
307,total,2
308,younger,1
309,utterance,1
310,communities,1
311,columbus,1
312,higher,1
313,byzantium,2
314,apart,1
315,small-calibre,1
316,aeneas,2
317,coalitions,1
318,territorial,1
319,protection,1
320,fierce,1
321,americas,1
322,peloponnese,1
323,karadja,1
324,heavy,2
325,recoil,1
326,fall,12
327,dolfin,2
328,safety,1
329,ethnic,1
330,forward,1
331,reported,1
332,relatively,1
333,nicomedia,1
334,played,2
335,placed,2
336,role,3
337,timing,1
338,philosophy,1
339,funds,2
340,search,1
341,numbers,1
342,formed,1
343,encamped,2
344,fulfillment,1
345,break,2
346,goal,1
347,leadership,1
348,leave,1
349,vigorous,1
350,attempted,2
351,anatolians,2
352,holds,1
353,northwestern,1
354,stimulated,2
355,empire,27
356,abandon,1
357,decided,4
358,early,2
359,road,2
360,bodies,1
361,effect,1
362,theodosian,2
363,appointed,2
364,surgeon,1
365,crusading,2
366,patron,1
367,ἃλωσις,1
368,closer,2
369,giustiniani,3
