,term,cnt
0,having,2
1,poet,1
2,printing,1
3,middle,2
4,ethical,1
5,method,1
6,pagan,1
7,particularly,1
8,national,1
9,epicurus,1
10,pierre,1
11,émigrés,1
12,nineteenth-century,1
13,dictionary,1
14,opposition,1
15,ancient,3
16,initiated,1
17,trebizond,1
18,favour,1
19,late,1
20,brought,1
21,thought,2
22,movement,4
23,center,2
24,devotion,1
25,founder,1
26,reconcile,1
27,science,3
28,eloquent,1
29,significance,1
30,pedantry,1
31,scholastic,1
32,scholasticist,1
33,studia,3
34,moderate,1
35,france,5
36,american,1
37,improving,1
38,father,1
39,seventeenth,1
40,view,2
41,orthodoxy,2
42,bengal,1
43,manuscript,1
44,narrow,1
45,considered,1
46,humanitywith,1
47,remarks,1
48,periodrenaissance,1
49,greek,7
50,scrolls,1
51,felt,1
52,true,1
53,augustine,1
54,navarre,1
55,approach,2
56,convert,1
57,logic,1
58,active,1
59,example,2
60,portugal,1
61,royaux,1
62,crusader,1
63,service,1
64,silvius,1
65,agreeably,1
66,worked,2
67,inspired,1
68,constantinople,1
69,petrarchs,1
70,eventually,1
71,program,3
72,cured,1
73,mistaken,1
74,discovered,1
75,city-states,1
76,known,2
77,mirandola,2
78,lost,1
79,took,1
80,small,1
81,coinage,1
82,passage,1
83,freedom,1
84,fashion,1
85,continued,2
86,statement,1
87,heretics,1
88,wished,1
89,main,1
90,diverse,1
91,revered,1
92,thinkers,1
93,truly,1
94,enjoyable,1
95,historian,3
96,absolutist,1
97,latin,3
98,elite,1
99,century,4
100,strict,1
101,expression,2
102,time,2
103,prior,1
104,aristotelian,1
105,rerum,1
106,literary,2
107,holy,1
108,sacking,1
109,calvin,1
110,later,3
111,texts,1
112,writings,2
113,properly,1
114,posthumanism,1
115,dante,1
116,educational,1
117,legal,2
118,existential,1
119,learned,1
120,tyndale,1
121,catholics,1
122,head,1
123,traditional,3
124,chancellors,1
125,included,1
126,mystic,1
127,gradually,1
128,excavation,1
129,england,2
130,nicholas,1
131,continuing,1
132,amass,1
133,buddhist,1
134,sister,1
135,communities,1
136,timely,1
137,risked,1
138,adoption,1
139,aeneas,1
140,christ,1
141,neo-platonism,1
142,individual,2
143,outline,1
144,philosophy,10
145,novelist,1
146,officials,1
147,close,1
148,silence,1
149,rediscovery,1
150,satan,1
151,leadership,1
152,linkage,1
153,trivium,1
154,attempted,2
155,basilios,1
156,gaza,1
157,holds,1
158,character,1
159,contained,1
160,empire,1
161,early,6
162,write,1
163,melanchthon,1
164,frances,1
165,christianity,3
166,leading,1
167,word,1
168,trend,1
169,diplomat,1
170,christs,1
171,criticism,1
172,architecture,1
173,northern,4
174,hardened,1
175,sixteenth-century,1
176,adaptation,1
177,renaissance,15
178,nature,1
179,humanism,20
180,christian,3
181,ulrich,1
182,curriculum,1
183,godly,1
184,collectors,1
185,associated,2
186,capabilities,1
187,concepts,1
188,non-religious,1
189,integral,1
190,scholar,1
191,naples,1
192,hint,1
193,rhetorical,1
194,ages,1
195,today,1
196,epikouros,1
197,trans,1
198,means,1
199,trends,1
200,development,1
201,writes,1
202,william,2
203,widespread,1
204,deistic,1
205,popes,1
206,grammar,4
207,methods,1
208,antiquity,2
209,effort,1
210,persuading,1
211,genoa,1
212,counter-reformation,1
213,familiarity,1
214,content,1
215,rationalism,1
216,rise,1
217,theology,1
218,confined,1
219,dismal,1
220,patient,1
221,scholars,5
222,centuries,2
223,languages,1
224,western,3
225,venice,2
226,educations,1
227,completely,1
228,composing,1
229,esoteric,1
230,justinians,1
231,constituting,1
232,harmony,1
233,addition,1
234,better,1
235,dress,1
236,scope,1
237,contemporary,1
238,esotericism,1
239,book,1
240,syntax,1
241,classical,4
242,modern,3
243,controversy,1
244,life,6
245,went,1
246,thinking,2
247,create,1
248,arts,1
249,scientific,1
250,verband,1
251,sharply,1
252,history,4
253,manuscripts,1
254,derived,1
255,machiavelli,1
256,bruno,1
257,marguerite,1
258,suggestions,1
259,personism,1
260,philosophized,1
261,fine,1
262,northward,1
263,favor,2
264,legacy,2
265,lecteurs,1
266,accomplished,1
267,talents,1
268,greater,1
269,introduced,1
270,respects,1
271,marot,1
272,schools,1
273,pletho,1
274,church,7
275,jacques,1
276,dared,1
277,incited,1
278,citizenry,1
279,rinascimento,1
280,hale,1
281,grouped,1
282,hermeticism,2
283,acceptance,1
284,come,1
285,individualistic,1
286,dissipated,1
287,poggio,2
288,salutati,2
289,production,1
290,capable,1
291,falling,1
292,george,1
293,follow,1
294,humanitarianism,1
295,cambridge,1
296,sequel,1
297,works,4
298,human,1
299,demanding,1
300,italian,5
301,universities,1
302,supplement,1
303,excluded,1
304,sixteenth,1
305,pico,2
306,platos,1
307,assisted,1
308,live,1
309,came,3
310,eloquence,1
311,budé,2
312,confrontational,1
313,gloomy,1
314,sources,1
315,literature,3
316,disciple,1
