,term,cnt
0,studies,1
1,middle,1
2,greek-speaking,1
3,wording,1
4,manual,1
5,traditionally,1
6,primarily,1
7,göttingen,2
8,international,1
9,hoped,1
10,early,1
11,consists,1
12,translations,2
13,ioscs,1
14,altering,1
15,cognate,1
16,english,5
17,text,2
18,study,2
19,christian,1
20,instead,1
21,individuals,1
22,revised,2
23,greek,2
24,listed,1
25,translation,5
26,selected,1
27,sponsored,1
28,original,1
29,psalms,1
30,removing,1
31,standard,1
32,scriptures,1
33,discrepancies,1
34,used,1
35,nrsv,2
36,jewish,1
37,editorial,1
38,making,1
39,antiquity,1
40,jews,1
41,hebrew,1
42,language,1
43,complete,1
44,editions,1
45,committees,1
46,languages,1
47,edition,2
48,gender-inclusive,1
49,nets,4
50,bible,1
51,books,1
52,rahlfss,1
53,modern,4
54,mirror,1
55,textual,1
56,waard,1
57,published,1
58,title,1
59,rendered,1
60,list,1
61,advisory,2
62,easy,1
63,larger,1
64,time,1
65,traditions,1
66,relationship,2
67,texts,1
68,source,1
69,completed,1
70,alfred,1
71,underlying,2
72,missing,1
73,organization,1
74,translators,2
75,best,1
76,included,1
77,committee,3
78,brand,1
79,extensive,1
80,match,1
81,warranted,1
82,readers,1
83,miscellaneous,1
84,septuagint,5
85,christians,1
86,critical,1
