,term,cnt
0,courses,1
1,collective,1
2,poet,1
3,divest,1
4,middle,12
5,creates,1
6,method,1
7,particularly,2
8,persists,1
9,remain,1
10,respect,1
11,converge,1
12,dates,1
13,need,1
14,viewed,1
15,motive,1
16,ways,1
17,ancient,3
18,carry,1
19,little,1
20,late,2
21,correspond,1
22,derives,2
23,thought,1
24,constantly,1
25,movement,2
26,animals,1
27,reconcile,1
28,explained,1
29,special,1
30,especially,4
31,specific,2
32,point,1
33,limited,1
34,dominantly,1
35,pejorative,1
36,giorgio,2
37,democratic,1
38,remembered,1
39,second,2
40,harlem,1
41,years,3
42,successors,1
43,blocks,2
44,slavery,1
45,france,1
46,analysis,1
47,american,1
48,mean,2
49,gilded,1
50,father,1
51,post-war,1
52,exchanges,1
53,view,1
54,recent,1
55,technically,1
56,rebellion,1
57,clear,1
58,considered,4
59,poor,1
60,englands,1
61,population,2
62,conflict,3
63,communes,2
64,true,1
65,referring,2
66,barbaric,1
67,clumsy,1
68,pre-reformation,1
69,ex-slaves,1
70,wealth,1
71,characteristic,1
72,forced,1
73,unequal,1
74,designated,1
75,digger,1
76,intervention,2
77,revolutionary,1
78,commercial,2
79,services,1
80,parliamentary,1
81,usual,1
82,economy,2
83,prominent,1
84,things,2
85,inter-war,1
86,fifth,1
87,claims,1
88,imperialism,2
89,periodizing,5
90,regime,1
91,petrarchs,1
92,eventually,1
93,reign,3
94,negatively,1
95,fulfill,1
96,bulk,1
97,tribe,1
98,practices,1
99,adam,1
100,places,1
101,insofar,1
102,discrete,1
103,edwardian,1
104,income,1
105,make,1
106,known,1
107,lost,1
108,longer,2
109,order,4
110,division,1
111,characteristics,3
112,chronology,1
113,slave,3
114,family,1
115,event,1
116,bible,2
117,totalitarian,1
118,jacksonian,1
119,spanish,1
120,categorized,1
121,main,1
122,primitive,1
123,aristocracy,1
124,believed,1
125,illusion,1
126,constituted,1
127,charlemagne,1
128,acquiring,1
129,private,3
130,centralised,1
131,quantified,1
132,historian,2
133,help,1
134,latin,1
135,century,7
136,laissez,2
137,assign,1
138,large,4
139,proletariat,1
140,francisco,1
141,time,12
142,ring,1
143,universal,1
144,tribes,2
145,stable,1
146,virgil,1
147,later,5
148,nations,2
149,process,1
150,overlap,1
151,worker,3
152,radiocarbon,1
153,circumstances,1
154,idea,2
155,capitalism,12
156,case,2
157,poorer,1
158,union,1
159,rewarded,1
160,survival,2
161,hereditary,1
162,various,2
163,slave-owners,1
164,dating,2
165,ownership,2
166,unsystematized,1
167,needs,1
168,beginning,4
169,artefacts,1
170,sections,1
171,thorough,1
172,form,3
173,lenin,1
174,forth,1
175,democratically,1
176,jewellery,1
177,gain,1
178,unable,1
179,labels,5
180,outlines,1
181,marwick,1
182,historians,5
183,consider,1
184,pearl,1
185,ending,1
186,scheme,2
187,subsequent,1
188,equilibrium,1
189,post-colonial,1
190,repression,1
191,cultures,5
192,devoted,1
193,discussed,1
194,questionable,1
195,christ,1
196,tooth,1
197,democracy,5
198,agricultural,1
199,individual,1
200,pauls,1
201,future,2
202,gradual,1
203,reality,1
204,dominate,1
205,stamped,1
206,classically,1
207,relatively,1
208,theory,2
209,media,1
210,words,2
211,birthmarks,1
212,arises,1
213,formed,1
214,gathering,1
215,relationships,2
216,wealthy,1
217,usefully,2
218,termed,1
219,temporal,1
220,break,1
221,hobsbawm,1
222,leadership,2
223,tradition,1
224,attempted,1
225,architect,1
226,tend,1
227,unpaid,1
228,phase,2
229,empire,2
230,determining,1
231,negative,5
232,early,4
233,awarded,1
234,effect,1
235,marxists,1
236,barriers,1
237,word,3
238,historical,5
239,products,1
240,diplomat,1
241,architecture,4
242,criticism,1
243,certain,2
244,capitalist-controlled,1
245,northern,1
246,coverage,1
247,renaissance,11
248,nature,1
249,arbitrary,3
250,authoritarian,1
251,significantly,1
252,barbarian,1
253,humanism,1
254,reach,1
255,fallen,1
256,agriculture,2
257,guided,1
258,struggles,2
259,colour,1
260,two-thirds,1
261,concepts,1
262,paid,5
263,neighbouring,1
264,meaning,2
265,housing,1
266,propagate,1
267,past,3
268,tool,1
269,ages,13
270,slaves,3
271,means,5
272,development,7
273,king,1
274,develop,2
275,rule,1
276,governance,1
277,organizations,1
278,widespread,1
279,theocracy,1
280,protect,1
281,laws,1
282,meanings,1
283,growing,1
284,methods,2
285,over-complicated,1
286,effort,1
287,populations,1
288,profit,4
289,property,6
290,determined,3
291,recurrent,1
292,establish,1
293,influential,1
294,long,2
295,colloquial,1
296,rise,1
297,scholars,1
298,western,3
299,conquest,1
300,refer,4
301,wages,4
302,ability,2
303,difference,1
304,twentieth,1
305,rest,1
306,positive,3
307,examples,1
308,usually,2
309,successful,2
310,parts,1
311,supported,1
312,styles,1
313,collapses,1
314,naturally,1
315,abstractions,1
316,unrestrained,1
317,classical,3
318,identifies,1
319,modern,3
320,exploitation,1
321,overthrow,1
322,scattered,1
323,went,1
324,life,1
325,arts,3
326,steady,1
327,scientific,1
328,published,1
329,reduce,1
330,create,1
331,timeline,1
332,controlled,2
333,value,5
334,history,12
335,overthrowing,1
336,rules,1
337,belonging,1
338,start,1
339,derived,1
340,power,1
341,socialism,3
342,spoke,1
343,areas,1
344,directs,1
345,statism,1
346,frenchliterally,1
347,initially,1
348,finished,1
349,misshapen,1
350,employment,1
351,prison,1
352,authoritarianism,1
353,myths,1
354,outlined,1
355,applies,1
356,typical,1
357,material,3
358,produce,1
359,narrative,1
360,difficulty,1
361,comparing,1
362,america,1
363,grace,1
364,secondarily,1
365,final,1
366,likely,1
367,post-,1
368,attempt,1
369,constitute,1
370,class,21
371,calls,2
372,geographical,1
373,accidental,1
374,conscious,1
375,brand,1
376,called,4
377,feudal,2
378,historically,1
379,present,2
380,imprecise,1
381,freed,1
382,follows,1
383,revolution,3
384,stage,12
385,production,6
386,block,1
387,established,1
388,struggle,1
389,elites,1
390,land,2
391,birth,2
392,mainly,2
393,support,1
394,arthur,1
395,professional,1
396,human,1
397,export,1
398,italian,2
399,critical,1
400,defined,1
401,decade,1
402,serfdom,1
403,excluded,1
404,surplus,1
405,hard,1
406,social,4
407,includes,1
408,dark,2
409,sub-divisions,1
410,employers,1
411,unused,1
412,identify,1
413,drives,1
414,furtherance,1
415,literature,2
416,define,1
417,analysing,1
418,capitalists,11
419,elizabethan,1
420,differ,2
421,slave-owning,1
422,music,3
423,following,3
424,plants,1
425,attained,1
426,inner,1
427,partly,1
428,stylistic,1
429,force,1
430,greece,1
431,term,8
432,does,3
433,societies,1
434,geographically,1
435,tendencies,1
436,monarchy,1
437,continually,1
438,baroque,2
439,faire,2
440,empires,2
441,precise,1
442,forming,1
443,shake,1
444,rough,1
445,state,4
446,acts,1
447,bach,1
448,changes,2
449,argued,1
450,dictatorship,2
451,seeing,1
452,supposedly,1
453,differences,1
454,technology,1
455,natural,2
456,goths,1
457,markets,4
458,imposing,1
459,convenient,2
460,europe,2
461,largely,4
462,individuals,3
463,neutrally,1
464,contradict,1
465,petrarch,2
466,pays,1
467,contradictions,1
468,arose,1
469,hunting,1
470,ruling,2
471,needed,1
472,conditions,3
473,warrior,1
474,spread,1
475,phrases,2
476,leonardo,1
477,entities,1
478,attend,1
479,conservative,1
480,saying,2
481,used,7
