,term,cnt
0,rank,1
1,venues,1
2,hill,3
3,ancient,1
4,severus-,1
5,building,1
6,center,2
7,high-level,1
8,patriarchate,1
9,prey,1
10,theatre,1
11,damascus,1
12,reached,1
13,undertaken,1
14,councils,1
15,forgiveness,1
16,remained,1
17,corinthian,1
18,considered,1
19,college,1
20,centuryin,1
21,greek,4
22,population,1
23,layout,1
24,intervals,1
25,macedonian,2
26,muslim,1
27,riad,1
28,newly,1
29,pools,1
30,fifth,3
31,colony,1
32,reign,1
33,festival,1
34,honor,2
35,augusti,1
36,date,1
37,discovered,3
38,harming,1
39,known,2
40,serail,2
41,settling,1
42,square,1
43,theater,1
44,continued,2
45,intricate,1
46,mommsen,1
47,colline,1
48,projects,1
49,main,2
50,ruined,1
51,veterans,1
52,felix,2
53,started,1
54,pipes,1
55,private,1
56,network,1
57,latin,4
58,century,5
59,large,4
60,restored,1
61,unearthed,1
62,distributed,1
63,julia,1
64,touch,1
65,chalcedon,1
66,later,1
67,ravaged,1
68,source,1
69,dominated,1
70,low-slung,1
71,arianism,1
72,prima,1
73,various,1
74,dating,1
75,thorough,1
76,depending,1
77,excavation,1
78,phoenician,2
79,canaan,1
80,romans,2
81,amphitheatre,1
82,leaving,1
83,city,14
84,clay,1
85,landscaped,1
86,port,1
87,hermippus,1
88,solh,1
89,upstream,1
90,patricius,1
91,located,1
92,bishop,2
93,nicomedia,1
94,phoenicia,3
95,arabian,1
96,platforms,1
97,farther,1
98,complexes,1
99,λαοδίκεια,1
100,character,1
101,maximus,1
102,empire,5
103,early,1
104,garden,2
105,historical,1
106,qanater,1
107,grid,1
108,village,1
109,consumption,1
110,landscaping,1
111,christian,3
112,gladiators,1
113,anatolia,1
114,throne,1
115,mediterranean,1
116,favoured,1
117,career,1
118,roughly,1
119,theodosius,2
120,seleucid,2
121,development,1
122,museumsome,1
123,seat,1
124,antiquity,1
125,emperor,1
126,hellenistic,1
127,long,1
128,amphitheater,1
129,soon,1
130,centuries,1
131,recently,2
132,flourish,2
133,queen,1
134,modern,1
135,slope,2
136,codification,1
137,public,1
138,propagated,1
139,exempt,1
140,famous,4
141,stored,1
142,romanized,2
143,porticos,1
144,bath,1
145,giving,1
146,areas,1
147,easy,1
148,ruins,3
149,zbaydeh,1
150,unsuccessful,1
151,archaeological,1
152,earthquake,1
153,septimius,1
154,arches,1
155,inaugurating,1
156,existed,1
157,eusebius,1
158,identified,1
159,near,1
160,south,1
161,epitaph,1
162,called,1
163,herod,2
164,visiting,1
165,biruta,1
166,established,1
167,george,2
168,villas,1
169,arabs,1
170,fabric,1
171,nearly,2
172,hippodrome,1
173,weakened,1
174,conquered,1
175,contest,1
176,literature,2
177,killing,1
178,colonia,4
179,obtained,1
180,cleaning,1
181,augusta,2
182,activities,1
183,intellectual,1
184,space,1
185,basilica,1
186,supporter,1
187,cityits,1
188,presence,1
189,baalbek,1
190,adorned,1
191,monarchy,1
192,consists,1
193,shows,1
194,born,1
195,augustus,2
196,foot,1
197,exedras,1
198,markets,1
199,firm,1
200,shaded,1
201,water,3
202,splendid,1
203,series,1
204,byzantine,1
205,huge,2
206,spread,1
207,justinian,1
208,surviving,1
209,cardo,1
210,school,5
211,gate,1
212,diodotus,1
213,valerius,1
214,important,2
215,furthermore,2
216,streets,3
217,marcus,1
218,river,3
219,polychrome,1
220,aqueduct,3
221,theodore,1
222,sent,1
223,great,3
224,actual,4
225,laodice,1
226,culture,1
227,spaced,1
228,veteran,1
229,leveling,1
230,built,1
231,consecrated,1
232,province,1
233,constructed,1
234,colonist,1
235,according,1
236,-after,1
237,cathedral,3
238,nero,1
239,berenice,1
240,religious,1
241,lookout,1
242,widely,1
243,orthodox,1
244,port-village,1
245,increased,1
246,passing,1
247,courtier-prelate,1
248,renamed,2
249,sérail,1
250,mosaic,1
251,letoile,1
252,gallic,1
253,strong,1
254,remains,1
255,community,1
256,dominant,1
257,saint,2
258,provinces,1
259,metropolis,3
260,churches,1
261,plan,2
262,emperors,2
263,period,1
264,civic,1
265,lead,1
266,decumanus,1
267,area,2
268,assimilated,1
269,materials,1
270,minor,1
271,trajan,1
272,british,1
273,gardens,2
274,including,1
275,monumental,1
276,games,1
277,mansi,1
278,sixth,2
279,spectacles,1
280,soldiers,1
281,necropolis,1
282,temples,3
283,divi,1
284,numerous,1
285,concert,1
286,jurisdiction,1
287,suffragan,1
288,citys,1
289,laodicea,3
290,inhabitants,2
291,φοινίκῃ,1
292,directly,1
293,lies,1
294,prepared,1
295,fourth,1
296,crossed,1
297,philologist,1
298,beirut,6
299,citizens,1
300,capital,1
301,catholic,1
302,demolished,1
303,taken,1
304,gillepsies,1
305,frequented,1
306,ecumenical,1
307,patriarch,1
308,etched,1
309,roman,24
310,disagreements,1
311,study,2
312,times,3
313,named,2
314,replaced,1
315,agrippa,2
316,original,1
317,like,1
318,iulia,2
319,finally,1
320,fully,2
321,students,1
322,pompey,1
323,language,3
324,cisterns,1
325,facing,1
326,daughter,1
327,place,3
328,probus,1
329,channels,1
330,funerary,1
331,sees,1
332,economic,1
333,grammarian,1
334,shores,1
335,gestae,1
336,excavations,1
337,heliopolis,1
338,central,1
339,uncovered,2
340,conventional,1
341,underwent,1
342,tryphon,1
343,laid,1
344,greatly,1
345,antiochus,1
346,title,1
347,district,1
348,promoted,1
349,reference,1
350,colonnades,1
