,term,cnt
0,assessment,1
1,perspective,1
2,empirical,1
3,individual,7
4,quotidian,1
5,range,1
6,features,1
7,social,4
8,captured,1
9,useful,1
10,command,1
11,manual,1
12,axonometric,1
13,closely,1
14,illustrated,1
15,activity,1
16,decisions,1
17,given,6
18,earliest,1
19,database,1
20,define,1
21,temporal,2
22,cube,1
23,therapeutic,1
24,time-space,5
25,reflection,1
26,group,2
27,constraints,13
28,space,1
29,society,1
30,processes,1
31,indicate,1
32,feminism,1
33,domain,1
34,colleague,1
35,behavior,1
36,limited,2
37,shows,1
38,geographers,1
39,historical,1
40,geotime,1
41,analysis,3
42,geographer,2
43,spatial,3
44,structure,1
45,pockets,1
46,certain,1
47,projection,1
48,andor,1
49,imposed,2
50,developed,2
51,described,2
52,poor,1
53,individuals,4
54,biographies,1
55,agent,1
56,entity,1
57,size,1
58,join,1
59,concepts,1
60,gillian,1
61,lenntorp,1
62,graphical,2
63,shares,1
64,tools,2
65,local,1
66,rings,1
67,aquarium,1
68,structures,1
69,like,1
70,tool,1
71,common,1
72,concentric,1
73,novel,1
74,change,1
75,physical,1
76,used,2
77,interdisciplinary,1
78,important,2
79,spatiotemporal,1
80,informally,1
81,accessibility,2
82,sciences,1
83,context,1
84,hierarchies,1
85,said,1
86,prism,1
87,conjunction,1
88,information,1
89,paths,6
90,taxonomy,1
91,transact,1
92,language,1
93,people,1
94,things,1
95,inspired,1
96,flow,1
97,lends,1
98,long,1
99,tentatively,1
100,path,2
101,software,1
102,hägerstrands,2
103,product,1
104,consume,1
105,nested,1
106,created,1
107,necessities,1
108,related,2
109,analytics,1
110,biological,1
111,geographic,1
112,order,2
113,seen,1
114,modeling,1
115,exercises,1
116,noted,1
117,forms,1
118,possible,1
119,descriptive,1
120,swedish,1
121,situational,1
122,physiological,1
123,life,1
124,thinking,1
125,limitations,3
126,create,1
127,engineering,1
128,oral-auditive,1
129,public,1
130,phenomena,1
131,visualization,1
132,classes,1
133,coupling,3
134,model,1
135,facilitate,1
136,rose,1
137,ideas,1
138,traced,1
139,hägerstrand,3
140,merely,1
141,private,1
142,domains,1
143,help,1
144,allan,1
145,musical,1
146,larger,1
147,time,10
148,defending,1
149,offer,1
150,impossible,1
151,feminist,1
152,essential,1
153,space-time,3
154,torsten,1
155,notational,1
156,rigid,1
157,underlying,2
158,interaction,2
159,thrift,1
160,capability,4
161,produce,1
162,material,1
163,authority,2
164,nigel,1
165,tubes,1
166,time-geography,1
167,ontological,1
168,dimension,1
169,constraint,1
170,emphasized,1
171,researchers,1
172,mental,1
173,comprehensive,1
174,health,2
175,earlier,1
176,organization,1
177,cases,1
178,feature,2
179,innovative,1
180,environmental,1
181,coordinates,1
182,describes,1
183,critical,1
184,evolving,1
185,ecological,1
186,ontology,2
187,bundles,1
188,events,2
189,time-geographic,1
190,visual,3
191,apparatus,1
192,materials,1
193,migration,1
194,patterns,1
195,geography,9
196,ecology,1
197,rich,1
198,fields,1
199,formulation,1
200,sweden,1
201,notation,3
202,british,1
203,research,1
204,human,1
205,displays,1
206,based,2
207,world-view,1
208,control,1
209,hallmark,1
210,transdisciplinary,1
211,form,1
212,pred,1
